0,0.033336015048308534,0.778175313059034,0.437625754527163,0.541066281690304,-1,-1,-1
1,0.033308945547902626,0.778175313059034,0.437625754527163,0.5341062190049128,-1,-1,-1
2,0.03321321024384503,0.778175313059034,0.437625754527163,0.5396260602057842,-1,-1,-1
3,0.03317657478273661,0.778175313059034,0.437625754527163,0.5552726408972933,-1,-1,-1
4,0.033142351840284516,0.778175313059034,0.437625754527163,0.5607606179898962,0.778175313059034,0.437625754527163,0.5005689191694475
5,0.033156371330559146,0.778175313059034,0.437625754527163,0.5540461624026696,-1,-1,-1
6,0.03312977640314797,0.778175313059034,0.437625754527163,0.5632823000672044,-1,-1,-1
7,0.03311355107452234,0.778175313059034,0.437625754527163,0.5552493945819429,-1,-1,-1
8,0.03308286333926462,0.778175313059034,0.437625754527163,0.5658065892079162,-1,-1,-1
9,0.03305190564041594,0.778175313059034,0.437625754527163,0.5629861811155914,0.778175313059034,0.437625754527163,0.4993320124212087
10,0.03307007653188887,0.778175313059034,0.437625754527163,0.5662588422900445,-1,-1,-1
11,0.03308137387123912,0.778175313059034,0.437625754527163,0.5729643542014276,-1,-1,-1
12,0.033061231524818484,0.778175313059034,0.437625754527163,0.5690885561503523,-1,-1,-1
13,0.03302991230787179,0.778175313059034,0.437625754527163,0.5724132499652391,-1,-1,-1
14,0.03301966550871597,0.778175313059034,0.437625754527163,0.5739823762513905,0.778175313059034,0.437625754527163,0.501146528550241
15,0.03301359801711465,0.7782871198568873,0.4381570513048962,0.5730135987323879,-1,-1,-1
16,0.03298290908396617,0.7783989266547405,0.4386878442139879,0.574077208182703,-1,-1,-1
17,0.03301031514835646,0.7782871198568873,0.4381570513048962,0.5768971817644605,-1,-1,-1
18,0.03298362231711742,0.7783989266547405,0.4386878442139879,0.5793360171602706,-1,-1,-1
19,0.03295285834336057,0.7783989266547405,0.4386878442139879,0.577249171533185,0.778175313059034,0.437625754527163,0.5008435298479792
20,0.032972505762639964,0.7783989266547405,0.4386878442139879,0.5833626990058398,-1,-1,-1
21,0.032943919874154605,0.7782871198568873,0.43914588289558226,0.5799344830482944,-1,-1,-1
22,0.03294223445352693,0.7782871198568873,0.43914588289558226,0.5883312187152392,-1,-1,-1
23,0.03290538504813033,0.778175313059034,0.43910975180342526,0.5827514874745087,-1,-1,-1
24,0.03293584991739613,0.7782871198568873,0.43914588289558226,0.5881728758226733,0.778175313059034,0.4415629405840886,0.5095615498702262
25,0.032914095436604375,0.7785107334525939,0.4397115451417793,0.5924158715123286,-1,-1,-1
26,0.03289880434947492,0.7787343470483006,0.4417499105468321,0.590772118036244,-1,-1,-1
27,0.0329045145397536,0.7786225402504472,0.44073222937042583,0.5920305692667778,-1,-1,-1
28,0.03287248681291058,0.7785107334525939,0.4416751298995564,0.5921020824643122,-1,-1,-1
29,0.032848089693484024,0.7787343470483006,0.44272671296942445,0.5872008394744159,0.7768336314847941,0.43916548670475725,0.5114166203188728
30,0.03284673317467164,0.7786225402504472,0.4417125214435919,0.5928535322812385,-1,-1,-1
31,0.03285124445790575,0.7785107334525939,0.44216352622154115,0.5974826268191509,-1,-1,-1
32,0.03284002095960707,0.7785107334525939,0.4416751298995564,0.5952035826844643,-1,-1,-1
33,0.032803802446117344,0.7794051878354203,0.4463520992438561,0.6073676698067297,-1,-1,-1
34,0.03270164581119001,0.7786225402504472,0.4475112749490225,0.5945390711902113,0.7754919499105546,0.44066462161574965,0.5119507786429366
35,0.03269820379123278,0.7788461538461539,0.4490212258744785,0.6032859861651835,-1,-1,-1
36,0.032731547403567485,0.7788461538461539,0.452322837692672,0.5991825407860585,-1,-1,-1
37,0.03268197818604266,0.7789579606440071,0.4490622885664527,0.6068626598998887,-1,-1,-1
38,0.0327273327240817,0.7790697674418605,0.4495783328250605,0.6042295982804968,-1,-1,-1
39,0.032681319955903,0.7790697674418605,0.4486274137875093,0.6004712629194476,0.776386404293381,0.4409642217101894,0.49674059139784954
40,0.03266843604940208,0.7795169946332736,0.45814908681230737,0.6080286690072303,-1,-1,-1
41,0.03260112695282655,0.7786225402504472,0.4536369226759411,0.6066613004611605,-1,-1,-1
42,0.03253535661939698,0.7794051878354203,0.4585616044422802,0.6066399370249351,-1,-1,-1
43,0.03258241323191066,0.7805232558139537,0.4548435678837761,0.6229409268400075,-1,-1,-1
44,0.03259023983358057,0.7813059033989267,0.46570793500708235,0.6179719364108268,0.7777280858676208,0.45096194748109136,0.49992294679273264
45,0.03247475979952991,0.7809704830053668,0.4564210861373897,0.6161079222863367,-1,-1,-1
46,0.03242911265293313,0.7809704830053668,0.46194882277306365,0.624481484056359,-1,-1,-1
47,0.03243862865875893,0.7800760286225402,0.46827450063598763,0.6212632091212458,-1,-1,-1
48,0.03239296075982943,0.7797406082289803,0.4759016885552578,0.6191385248655914,-1,-1,-1
49,0.03238654259612287,0.7798524150268338,0.47166590039923406,0.6213708953235076,0.7737030411449016,0.4494433198380567,0.5012994762699295
50,0.03234365061991756,0.7818649373881932,0.4739059396951088,0.6307184849485539,-1,-1,-1
51,0.03225105629204264,0.7813059033989267,0.4749389175732989,0.6219247876691695,-1,-1,-1
52,0.032330976612532716,0.78108228980322,0.47004905276501013,0.6324214766986467,-1,-1,-1
